id,subject,content,label
5,Thông tin cập nhật quan trọng về dung lượng lưu trữ của Google Photos,"Xin chào Hoà!
Hơn 5 năm trước, chúng tôi cho ra mắt Google Photos và kể từ đó, sản phẩm này không chỉ là một ứng dụng để quản lý ảnh của bạn. Đây còn là nơi bạn ghé thăm mỗi khi cảm thấy hoài niệm và muốn hồi tưởng quá khứ. Hiện tại, Google Photos là nơi cất giữ hơn 4 nghìn tỷ ảnh và video, bao gồm cả ảnh và video của bạn, ngoài ra còn có 28 tỷ ảnh và video mới được tải lên mỗi tuần. Để lưu giữ được thêm kỷ niệm của bạn cũng như xây dựng Google Photos cho tương lai, chúng tôi thông báo một thay đổi trong chính sách về dung lượng lưu trữ. 
Bắt đầu từ ngày 1 tháng 6 năm 2021, tất cả ảnh và video mới được sao lưu ở Chất lượng cao và chất lượng Sao lưu nhanh* sẽ được tính vào 15 GB dung lượng lưu trữ miễn phí đi kèm với Tài khoản Google của bạn hoặc dung lượng lưu trữ bổ sung mà bạn đã mua, tương tự như cách các dịch vụ khác của Google như Google Drive và Gmail đã thực hiện. 
Tất cả ảnh và video bạn sao lưu ở Chất lượng cao và chất lượng Sao lưu nhanh trước ngày 1 tháng 6 năm 2021 sẽ không chịu ảnh hưởng của thay đổi này và không bị tính vào dung lượng lưu trữ trên Tài khoản Google của bạn. Chính sách này áp dụng cho tất cả nội dung hiện có mà bạn đã tải lên ở Chất lượng cao và chất lượng Sao lưu nhanh. 
Chúng tôi cân nhắc kỹ quyết định này và hiểu rằng đây là một thay đổi lớn vì vậy chúng tôi muốn thông báo cho bạn biết trước và cung cấp cho bạn tài nguyên để lên kế hoạch cho thay đổi này.",Xác thực
6,Cảnh báo đăng nhập cho Chrome trên Windows,"Xin chào Hoà,
Chúng tôi nhận thấy một lần đăng nhập khác thường từ thiết bị hoặc vị trí bạn thường không sử dụng. Có phải bạn đã đăng nhập không? 

Lượt đăng nhập mới 


17 tháng 4, 2021 lúc 23:18 


Gần Yen Nguu, Vietnam 


Chrome trên Windows",Xác thực
7,Lượt đăng nhập mới vào Instagram từ Facebook trên Apple iPhone,"trishoaf_ig ơi, chúng tôi nhận thấy một lượt đăng nhập mới
Chúng tôi đã nhận thấy hoạt động đăng nhập từ thiết bị bạn không dùng thường xuyên.




Apple iPhone · Facebook · Trieu Khuc, Vietnam

April 16 at 7:22 PM (PDT)

Nếu đây là bạn, bạn có thể bỏ qua email này một cách an toàn. Còn nếu không phải, hãy bảo vệ tài khoản tại đây.

Tìm hiểu thêm về cách bảo vệ tài khoản của bạn.
",Xác thực
8,Yêu cầu xác nhận tài khoản từ Game Tiếng Việt,"hoabgpro, để hoàn thành việc đăng ký thành viên tại Game Tiếng Việt, bạn phải xác nhận tài khoản bằng liên kết dưới đây.",Xác thực
9,miHoYo Account Password Reset,"Hey there Hoabgpro01
You are requesting a password reset, please click on the following link to complete the next step： 

http://account.os.honkaiimpact3.com/bh3rd_global_webview/change_password_by_email_exec/2diVmdll1dz9Gd0FWafNmZslVZ29XZzJWau9TP2EmJh5Wb9UGSh9mYwdmcw8SMlZWbpFDbO1Gaj92Yv9Db0EDMlMDNnBWbpFCbj52bm02YwFGdoNTYy0zN4kDM%3DQ/b2b447e1394ec140a69a1fca71cc73d6172989ddc4182c4f5abc9261b4554474 
(If you are unable to click on this link, please copy and paste it to your internet browser 
1. To ensure your account's safety, please complete the procedures within 24 hours. You will have to send another request if you haven't completed the procedures after 24 hours. 

2. This link will become inactive after you have successfully reset your password. 

miHoYo 

2021-04-13",Xác thực
10,game.kul.vn - Khôi phục Mật Khẩu.,Chào Hoà Trí ! Bạn vui lòng bấm vào đường dẫn dưới đây để khôi phục mật khẩu: https://id.kul.vn/khoi-phuc-mat-khau.html?u=107768617&e=nhoccool1403%40gmail.com&t=20210403142808&s=e42a13100d10110d48d8bff89c16518f894ba881ea3a70e0c6958458dac9962b Lưu ý: Link kích hoạt chỉ có thời hạn 20 phút. Thanks !,Xác thực
11,Chú ý: Bộ nhớ trong Tài khoản Google của bạn sắp hết,"Bạn đã dùng hết 90% dung lượng lưu trữ
Bạn đã dùng 13,53 GB trong tổng số 15 GB dung lượng lưu trữ hiện có trong Tài khoản Google của bạn. Khi đã dùng hết dung lượng lưu trữ, bạn sẽ không thể: 
Gửi và nhận email bằng tài khoản Gmail của bạn 
Lưu tệp mới vào Google Drive 
Sao lưu ảnh và video mới vào Google Photos 
Hãy mua thêm dung lượng lưu trữ ngay bây giờ qua một gói thành viên Google One. Các gói có giá chỉ từ 45.000 ₫/tháng. 
Hãy mua thêm dung lượng lưu trữ 
Bạn chưa sẵn sàng mua thêm dung lượng lưu trữ? 
Hãy xóa bớt tệp để giải phóng bộ nhớ. 
Tìm hiểu thêm về Google One hoặc truy cập Trung tâm trợ giúp của chúng tôi nếu bạn có câu hỏi về các gói bộ nhớ. 
Vui lòng bỏ qua email này nếu bạn đã hoàn tất việc cần làm. 

",Xác thực
12,Chúng tôi có cập nhật về báo cáo của bạn về Huyềnn Phươngg,"Xin chào Hoà,
Chúng tôi có cập nhật về báo cáo của bạn về Huyềnn Phươngg

- Đội ngũ trợ giúp của Facebook",Xác thực
13,Cảnh báo bảo mật,"Thiết bị mới đã đăng nhập vào tài khoản của bạn
nhoccool1403@gmail.com
Ai đó vừa đăng nhập vào Tài khoản Google của bạn trên một thiết bị Windows mới. Chúng tôi gửi cho bạn email này để đảm bảo rằng người đó chính là bạn.
Kiểm tra hoạt động",Xác thực
14,ID Apple của bạn đã được dùng để đăng nhập vào iCloud trên một trình duyệt web,"Xin chào Trí Hoà,
ID Apple của bạn (nhoccool1403@gmail.com) đã được dùng để đăng nhập vào iCloud trên một trình duyệt web.
Ngày và giờ: 13/3/2021 vào lúc 17:38 ICT
Hệ Điều Hành:Windows
Nếu bạn đã biết các thông tin trên, bạn có thể bỏ qua thư này.
Nếu gần đây bạn không đăng nhập vào iCloud và cho rằng có người đã truy cập vào tài khoản của bạn, hãy vào ID Apple (https://appleid.apple.com) để đổi mật khẩu càng sớm càng tốt.
Trân trọng,
Hỗ Trợ Apple",Xác thực
15,Giúp tăng cường bảo mật cho Tài khoản Google của bạn,"Xác nhận số điện thoại khôi phục của bạn
Google có thể sử dụng số điện thoại này để xác minh bạn thực sự là chủ sở hữu nếu bạn bị mất quyền truy cập vào tài khoản hoặc nếu chúng tôi nhận thấy hoạt động đáng ngờ. 
Xác nhận số điện thoại khôi phục 0889 735 703 của bạn và xem các mục đề xuất bảo mật khác dành riêng cho bạn trong trang Kiểm tra bảo mật. 

",Xác thực
16,Xác minh tài khoản Haremmm của bạn tại HentaiVN,Gmail đăng nhập của bạn là: Nhoccool1403@gmail.com | Mật khẩu đăng nhập của bạn là: hoasaker | Nhấn vào link này để đăng nhập và xác minh tài khoản của bạn: https://hentaivn.net/login.php?id_email=fgfufhed&user_email=Nhoccool1403@gmail.com,Xác thực
17,Verify your new Amazon account,"To verify your email address, please use the following One Time Password (OTP):
895551

Do not share this OTP with anyone. Amazon takes your account security very seriously. Amazon Customer Service will never ask you to disclose or verify your Amazon password, OTP, credit card, or banking account number. If you receive a suspicious email with a link to update your account information, do not click on the link—instead, report the email to Amazon for investigation.

Thank you for shopping with us! We hope to see you again soon.",Xác thực
18,Cần Xác Minh Địa Chỉ Email cho MEGA,"Quý vị chỉ còn một bước nữa để kích hoạt tài khoản MEGA của mình. Click vào nút dưới đây để tiến hành xác minh địa chỉ email:

Xác minh địa chỉ email
Nút không bấm được? Sao chép đường liên kết dưới đây vào trình duyệt web:

https://mega.nz/#confirmQ29uZmlybUNvZGVWMjVg0-dqAwAD8Akss8-dqW5ob2Njb29sMTQwM0BnbWFpbC5jb20JSG_DoFRyw63yYQasB5lc9g

Trân trọng,
— Đội ngũ MEGA
",Xác thực
1,"Thông báo: DSSV dự kiến được xét chuyển đổi điểm khóa 2016, 2017, 2018 đợt tháng 3/2020","Phòng Giáo vụ thông báo:
Danh sách sinh viên dự kiến được xét chuyển đổi điểm khóa 2016, 2017, 2018 đợt tháng 3/2020, cụ thể các sinh viên download file kèm, Lưu ý:
Các sinh viên có thắc mắc liên hệ cô Chu Phương Hiền – phòng Giáo vụ – tầng 1, A1 – điện thoại: 02438547797. Thời hạn: trước 27/03/2020.
Các trường hợp (đã đăng ký xét) nhưng chưa có phiếu điểm gửi về Học viện sẽ được xét vào đợt sau.
Trân trọng thông báo ./.",Học tập
2,Thông báo: Cập nhật thời khóa biểu học kỳ 2 năm học 2019-2020,"Phòng Giáo vụ thông báo:
Hệ thống QLĐT đã cập nhật thời khóa biểu và ID phòng học các lớp học trực tuyến bắt đầu từ ngày 23/03/2020.
Đề nghị các sinh viên truy cập vào hệ thống QLĐT để xem thời khóa biểu và cập nhật các phòng học này.
Với các lớp học trực tuyến ID phòng học (khoanh tròn màu đỏ) được cập nhật tại TKB (Phòng học), cụ thể:
Trân trọng ./.",Học tập
3,KIỂM TRA THỰC HÀNH - 12h00 đến 14h30 ngày 01/04,"Xin chào bạn
Buổi thực hành hôm nay các bạn sẽ làm bài kiểm tra trên công cụ thực hành trực tuyến. 
Các bước thực hiện: 
1. Tải công cụ từ địa chỉ:
Với Windows 64 bit: https://drive.google.com/file/d/1AXT_URsPv5Qsqai-9rh9gOrtU3PhTXgz/view
Với Windows 32 bit: https://drive.google.com/file/d/1vrFZAObPYuvs2e2RYXmhdrFFDrylOwIX/view 

2. Giải nén và chạy công cụ. Nếu bị lỗi thiếu thư viên VC ++ thì có thể phải cần vá lỗi bằng cách tải và cài lại: https://support.microsoft.com/en-us/topic/the-latest-supported-visual-c-downloads-2647da03-1eea-4433-9aff-95f26a218cc0

3. Đăng nhập:
Giữ nguyên địa chỉ server là code.ptit.edu.vn
User: Mã sinh viên (viết hoa)
Mật khẩu: 340326 

Chú ý: không đăng nhập từ trình duyệt, chỉ đăng nhập được từ app. 
Sau thời gian kiểm tra thì các bạn có thể đổi lại mật khẩu theo ý mình. ",Học tập
4,Thực tập cơ sở - D19CNTT - nhóm thầy ,"Chào các bạn, 
Chào mừng các bạn tham gia nhóm môn Thực tập cơ sở - D19CNTT do thầy phụ trách. 
Link group nhóm: https://www.facebook.com/groups/ttcs.nms
Thời gian họp nhóm: 19h30 ngày Thứ Hai - 28/02/2022. 
Online - ID TranS: 1109478
Rất mong các bạn bớt chút thời gian họp để nắm được thông tin. 
Kèm theo là danh sách. Anh em quen biết ai thì nhắc giúp nhé. 
Chúc thành công!",Học tập
5,Thông báo cách thức thi học kỳ môn HĐH ,"Chào các em,
Thầy thông báo cách thức thi học kỳ môn HĐH trên MS-teams. Từ giờ các bạn phải theo dõi thông tin trên MS-team nhé.
Thời gian thi HĐH là sáng 29/12/2021, bắt đầu từ 8h, của tất cả các lớp đồng thời !
- Thi bài trắc nghiệm trên MS-teams (bắt buộc đối với sinh viên)
- Theo dõi phòng thi trên TranS.
- Dự định bài trắc nghiệm 65-70 câu, thi trong 75-90 phút.
- Nội dung kiểm tra: phủ toàn bộ nội dung giảng dạy gồm lý thuyết và bài tập (yêu cầu sinh viên phải biết giải và câu hỏi sẽ kiểm tra kết quả của các bước trung gian)
- Khi thi, các em được đề nghị ở phòng riêng, yên tĩnh, có đủ internet, có camera, và mic để cần giáo viên sẽ vấn đáp hỏi riêng từng bạn. Các em có thể dùng mic và camera ở điện thoại và làm bài thi ở PC.
- Nếu có bạn nào mà thấy mình không đáp ứng đủ điều kiện thi online đợt này có thể làm đơn xin hoãn đợt sau.
- Các bạn sẽ có đề thi thử (15 câu) để các bạn làm quen với bài thi trên MS-Teams trong 3 ngày từ thứ 7 (25/12) đến hết ngày thứ 2 (27/12)
Chúc các em ôn thi tốt môn HĐH
Em loan báo cho các bạn cùng nhóm giúp tôi nhé. Cám ơn",Học tập
6,Lập trình Web Nhóm 4 Tổ 1 Nhóm 5,"Em chào thầy,
Em là thuộc tổ 1 lớp Lập trình Web Nhóm 4 của thầy ạ.
Hôm nay nhóm bọn em bao gồm em, bạn Trần Xuân Độ, bạn Đặng Quang Vinh có thực hành buổi thứ 2. Thầy giao hạn nộp bài thực hành là lúc 11h30, nhưng bọn em chỉ kịp nộp link github trống chưa có project cho thầy. Sau đó 20 phút là 11h50 bọn em có up lại project của bọn em vào link github đã gửi cho thầy trước đó.
Vì vậy em viết mail này để xin phép thầy cho bọn em nộp muộn và mong thầy không bỏ qua bài của bọn em ạ.
Em thay mặt nhóm xin lỗi thầy vì đã nộp muộn ạ!",Học tập
7,Thực tập cơ sở - D19CNTT - nhóm thầy ,"Em chào thầy,
Em là sinh viên , mã sv thuộc học phần Thực tập cơ sở bộ môn Công nghệ phần mềm do thầy phụ trách.
Em viết mail này để trao đổi với thầy về việc chọn đề tài thực tập cơ sở.
Học kì vừa rồi em có học môn Lập trình hướng đối tượng của thầy và có làm bài tập lớn về phần website bán hàng, cụ thể là web cho 1 cửa hàng kinh doanh giày theo mô hình MVC. Vì một số hiểu lầm cho nên nhóm bài tập lớn của bọn em có làm sai yêu cầu của thầy đó là phần backend cho web thì bọn em lại không làm bằng các công nghệ liên quan đến Java mà lại làm bằng công nghệ khác. Trong phần bài tập lớn trên thì em đảm nhận phần front-end là chủ yếu và cũng chỉ sửa lại front-end đó sao cho phù hợp với backend. Vì vậy, ý tưởng của em là em sẽ làm lại một website tương tự từ frontend đến backend nhưng backend sẽ sử dụng những công nghệ liên quan đến Java như JSP, Java Spring, Spring Boot ... 
Tóm gọn lại thì ý tưởng của e về đề tài là làm 1 trang web bán hàng theo mô hình MVC có sử dụng các công nghệ backend liên quan đến Java.
Em rất mong sẽ nhận được sự tư vấn của thầy và nếu trong quá trình trao đổi em có sai sót gì thì em mong thầy sẽ bỏ qua cho em.
Em cảm ơn!",Học tập
8,Thực tập cơ sở - D19CNTT - nhóm thầy ,"OK, 
Thực tập cơ sở thì không bị giới hạn công nghệ, em có thể thoải mái lựa chọn và sáng tạo ý tưởng. 
Nhưng dù sao theo thầy lựa chọn cái gì đó để mình học thêm được nhiều là quan trọng nhất (mặc dù thì vẫn là tự học thôi). 
Chúc em thành công!",Học tập
9,Thực tập cơ sở - D19CNTT - nhóm thầy ,"Em chào thầy,
Em xin được gửi thầy phần nhiệm vụ tuần 2 của em ạ.
So với ý tưởng ban đầu thì em đã có những sự thay đổi và em đã trình bày trong file Nhiemvutuan2.docx rồi a.
Những ý tưởng mói của em cùng với những kế hoạch mà em đề ra có thể hơi thiếu tính thực tế hay sơ sài nên em mong sẽ được thầy chỉ ra và hướng dẫn cho em ạ.
Em cảm ơn!",Học tập
